key,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level
US_TX_48321,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2
US_TX_48323,Q113984,geoId/48323,US,United States of America,TX,Texas,48323,Maverick County,US,USA,2
US_TX_48325,Q110421,geoId/48325,US,United States of America,TX,Texas,48325,Medina County,US,USA,2
US_TX_48327,Q111821,geoId/48327,US,United States of America,TX,Texas,48327,Menard County,US,USA,2
US_TX_48329,Q483937,geoId/48329,US,United States of America,TX,Texas,48329,Midland County,US,USA,2
US_TX_48331,Q26716,geoId/48331,US,United States of America,TX,Texas,48331,Milam County,US,USA,2
US_TX_48333,Q156463,geoId/48333,US,United States of America,TX,Texas,48333,Mills County,US,USA,2
US_TX_48335,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2
US_TX_48337,Q484574,geoId/48337,US,United States of America,TX,Texas,48337,Montague County,US,USA,2
US_TX_48339,Q26756,geoId/48339,US,United States of America,TX,Texas,48339,Montgomery County,US,USA,2
US_TX_48341,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2
US_TX_48343,Q156388,geoId/48343,US,United States of America,TX,Texas,48343,Morris County,US,USA,2
US_TX_48345,Q483888,geoId/48345,US,United States of America,TX,Texas,48345,Motley County,US,USA,2
US_TX_48347,Q156455,geoId/48347,US,United States of America,TX,Texas,48347,Nacogdoches County,US,USA,2
US_TX_48349,Q112603,geoId/48349,US,United States of America,TX,Texas,48349,Navarro County,US,USA,2
US_TX_48351,Q112565,geoId/48351,US,United States of America,TX,Texas,48351,Newton County,US,USA,2
US_TX_48353,Q114026,geoId/48353,US,United States of America,TX,Texas,48353,Nolan County,US,USA,2
US_TX_48355,Q483893,geoId/48355,US,United States of America,TX,Texas,48355,Nueces County,US,USA,2
US_TX_48357,Q485920,geoId/48357,US,United States of America,TX,Texas,48357,Ochiltree County,US,USA,2
US_TX_48359,Q112526,geoId/48359,US,United States of America,TX,Texas,48359,Oldham County,US,USA,2
US_TX_48361,Q109215,geoId/48361,US,United States of America,TX,Texas,48361,Orange County,US,USA,2
US_TX_48363,Q484567,geoId/48363,US,United States of America,TX,Texas,48363,Palo Pinto County,US,USA,2
US_TX_48365,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2
US_TX_48367,Q110779,geoId/48367,US,United States of America,TX,Texas,48367,Parker County,US,USA,2
US_TX_48369,Q484521,geoId/48369,US,United States of America,TX,Texas,48369,Parmer County,US,USA,2
US_TX_48371,Q114459,geoId/48371,US,United States of America,TX,Texas,48371,Pecos County,US,USA,2
US_TX_48373,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2
US_TX_48375,Q113293,geoId/48375,US,United States of America,TX,Texas,48375,Potter County,US,USA,2
US_TX_48377,Q113962,geoId/48377,US,United States of America,TX,Texas,48377,Presidio County,US,USA,2
US_TX_48379,Q112698,geoId/48379,US,United States of America,TX,Texas,48379,Rains County,US,USA,2
US_TX_48381,Q112086,geoId/48381,US,United States of America,TX,Texas,48381,Randall County,US,USA,2
US_TX_48383,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2
US_TX_48385,Q26710,geoId/48385,US,United States of America,TX,Texas,48385,Real County,US,USA,2
US_TX_48387,Q484570,geoId/48387,US,United States of America,TX,Texas,48387,Red River County,US,USA,2
US_TX_48389,Q112550,geoId/48389,US,United States of America,TX,Texas,48389,Reeves County,US,USA,2
US_TX_48391,Q26705,geoId/48391,US,United States of America,TX,Texas,48391,Refugio County,US,USA,2
US_TX_48393,Q114445,geoId/48393,US,United States of America,TX,Texas,48393,Roberts County,US,USA,2
US_TX_48395,Q26506,geoId/48395,US,United States of America,TX,Texas,48395,Robertson County,US,USA,2
US_TX_48397,Q111391,geoId/48397,US,United States of America,TX,Texas,48397,Rockwall County,US,USA,2
US_TX_48399,Q112634,geoId/48399,US,United States of America,TX,Texas,48399,Runnels County,US,USA,2
US_TX_48401,Q110773,geoId/48401,US,United States of America,TX,Texas,48401,Rusk County,US,USA,2
US_TX_48403,Q26889,geoId/48403,US,United States of America,TX,Texas,48403,Sabine County,US,USA,2
US_TX_48405,Q26744,geoId/48405,US,United States of America,TX,Texas,48405,San Augustine County,US,USA,2
US_TX_48407,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2
US_TX_48409,Q113132,geoId/48409,US,United States of America,TX,Texas,48409,San Patricio County,US,USA,2
US_TX_48411,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2
US_TX_48413,Q110760,geoId/48413,US,United States of America,TX,Texas,48413,Schleicher County,US,USA,2
US_TX_48415,Q111759,geoId/48415,US,United States of America,TX,Texas,48415,Scurry County,US,USA,2
US_TX_48417,Q114550,geoId/48417,US,United States of America,TX,Texas,48417,Shackelford County,US,USA,2
US_TX_48419,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2
US_TX_48421,Q114423,geoId/48421,US,United States of America,TX,Texas,48421,Sherman County,US,USA,2
US_TX_48423,Q156278,geoId/48423,US,United States of America,TX,Texas,48423,Smith County,US,USA,2
US_TX_48425,Q111844,geoId/48425,US,United States of America,TX,Texas,48425,Somervell County,US,USA,2
US_TX_48427,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2
US_TX_48429,Q114529,geoId/48429,US,United States of America,TX,Texas,48429,Stephens County,US,USA,2
US_TX_48431,Q156618,geoId/48431,US,United States of America,TX,Texas,48431,Sterling County,US,USA,2
US_TX_48433,Q113906,geoId/48433,US,United States of America,TX,Texas,48433,Stonewall County,US,USA,2
US_TX_48435,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2
US_TX_48437,Q112882,geoId/48437,US,United States of America,TX,Texas,48437,Swisher County,US,USA,2
US_TX_48439,Q110412,geoId/48439,US,United States of America,TX,Texas,48439,Tarrant County,US,USA,2
US_TX_48441,Q490287,geoId/48441,US,United States of America,TX,Texas,48441,Taylor County,US,USA,2
US_TX_48443,Q26898,geoId/48443,US,United States of America,TX,Texas,48443,Terrell County,US,USA,2
US_TX_48445,Q113864,geoId/48445,US,United States of America,TX,Texas,48445,Terry County,US,USA,2
US_TX_48447,Q113854,geoId/48447,US,United States of America,TX,Texas,48447,Throckmorton County,US,USA,2
US_TX_48449,Q113096,geoId/48449,US,United States of America,TX,Texas,48449,Titus County,US,USA,2
US_TX_48451,Q113396,geoId/48451,US,United States of America,TX,Texas,48451,Tom Green County,US,USA,2
US_TX_48453,Q110426,geoId/48453,US,United States of America,TX,Texas,48453,Travis County,US,USA,2
US_TX_48455,Q27009,geoId/48455,US,United States of America,TX,Texas,48455,Trinity County,US,USA,2
US_TX_48457,Q26502,geoId/48457,US,United States of America,TX,Texas,48457,Tyler County,US,USA,2
US_TX_48459,Q111782,geoId/48459,US,United States of America,TX,Texas,48459,Upshur County,US,USA,2
US_TX_48461,Q113940,geoId/48461,US,United States of America,TX,Texas,48461,Upton County,US,USA,2
US_TX_48463,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2
US_TX_48465,Q26730,geoId/48465,US,United States of America,TX,Texas,48465,Val Verde County,US,USA,2
US_TX_48467,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2
US_TX_48469,Q26699,geoId/48469,US,United States of America,TX,Texas,48469,Victoria County,US,USA,2
US_TX_48471,Q26883,geoId/48471,US,United States of America,TX,Texas,48471,Walker County,US,USA,2
US_TX_48473,Q26701,geoId/48473,US,United States of America,TX,Texas,48473,Waller County,US,USA,2
US_TX_48475,Q114301,geoId/48475,US,United States of America,TX,Texas,48475,Ward County,US,USA,2
US_TX_48477,Q156444,geoId/48477,US,United States of America,TX,Texas,48477,Washington County,US,USA,2
US_TX_48479,Q484183,geoId/48479,US,United States of America,TX,Texas,48479,Webb County,US,USA,2
US_TX_48481,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2
US_TX_48483,Q111766,geoId/48483,US,United States of America,TX,Texas,48483,Wheeler County,US,USA,2
US_TX_48485,Q115433,geoId/48485,US,United States of America,TX,Texas,48485,Wichita County,US,USA,2
US_TX_48487,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2
US_TX_48489,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2
US_TX_48491,Q112686,geoId/48491,US,United States of America,TX,Texas,48491,Williamson County,US,USA,2
US_TX_48493,Q156479,geoId/48493,US,United States of America,TX,Texas,48493,Wilson County,US,USA,2
US_TX_48495,Q114479,geoId/48495,US,United States of America,TX,Texas,48495,Winkler County,US,USA,2
US_TX_48497,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2
US_TX_48499,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2
US_TX_48501,Q112619,geoId/48501,US,United States of America,TX,Texas,48501,Yoakum County,US,USA,2
US_TX_48503,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2
US_TX_48505,Q109298,geoId/48505,US,United States of America,TX,Texas,48505,Zapata County,US,USA,2
US_TX_48507,Q110407,geoId/48507,US,United States of America,TX,Texas,48507,Zavala County,US,USA,2
US_UT,Q829,geoId/49,US,United States of America,UT,Utah,,,US,USA,1
US_UT_49001,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2
US_UT_49003,Q109641,geoId/49003,US,United States of America,UT,Utah,49003,Box Elder County,US,USA,2
US_UT_49005,Q109790,geoId/49005,US,United States of America,UT,Utah,49005,Cache County,US,USA,2
US_UT_49007,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2
US_UT_49009,Q111304,geoId/49009,US,United States of America,UT,Utah,49009,Daggett County,US,USA,2
US_UT_49011,Q26631,geoId/49011,US,United States of America,UT,Utah,49011,Davis County,US,USA,2
US_UT_49013,Q26564,geoId/49013,US,United States of America,UT,Utah,49013,Duchesne County,US,USA,2
US_UT_49015,Q26738,geoId/49015,US,United States of America,UT,Utah,49015,Emery County,US,USA,2
US_UT_49017,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2
US_UT_49019,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2
US_UT_49021,Q26723,geoId/49021,US,United States of America,UT,Utah,49021,Iron County,US,USA,2
US_UT_49023,Q26689,geoId/49023,US,United States of America,UT,Utah,49023,Juab County,US,USA,2
US_UT_49025,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2
US_UT_49027,Q26760,geoId/49027,US,United States of America,UT,Utah,49027,Millard County,US,USA,2
US_UT_49029,Q26880,geoId/49029,US,United States of America,UT,Utah,49029,Morgan County,US,USA,2
US_UT_49031,Q27245,geoId/49031,US,United States of America,UT,Utah,49031,Piute County,US,USA,2
US_UT_49033,Q26907,geoId/49033,US,United States of America,UT,Utah,49033,Rich County,US,USA,2
US_UT_49035,Q484556,geoId/49035,US,United States of America,UT,Utah,49035,Salt Lake County,US,USA,2
US_UT_49037,Q26622,geoId/49037,US,United States of America,UT,Utah,49037,San Juan County,US,USA,2
US_UT_49039,Q484577,geoId/49039,US,United States of America,UT,Utah,49039,Sanpete County,US,USA,2
US_UT_49041,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2
US_UT_49043,Q484563,geoId/49043,US,United States of America,UT,Utah,49043,Summit County,US,USA,2
US_UT_49045,Q484548,geoId/49045,US,United States of America,UT,Utah,49045,Tooele County,US,USA,2
US_UT_49047,Q484559,geoId/49047,US,United States of America,UT,Utah,49047,Uintah County,US,USA,2
US_UT_49049,Q27229,geoId/49049,US,United States of America,UT,Utah,49049,Utah County,US,USA,2
US_UT_49051,Q26766,geoId/49051,US,United States of America,UT,Utah,49051,Wasatch County,US,USA,2
US_UT_49053,Q27240,geoId/49053,US,United States of America,UT,Utah,49053,Washington County,US,USA,2
US_UT_49055,Q27045,geoId/49055,US,United States of America,UT,Utah,49055,Wayne County,US,USA,2
US_UT_49057,Q26754,geoId/49057,US,United States of America,UT,Utah,49057,Weber County,US,USA,2
US_VA,Q1370,geoId/51,US,United States of America,VA,Virginia,,,US,USA,1
US_VA_51001,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2
US_VA_51003,Q488653,geoId/51003,US,United States of America,VA,Virginia,51003,Albemarle County,US,USA,2
US_VA_51005,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2
US_VA_51007,Q461562,geoId/51007,US,United States of America,VA,Virginia,51007,Amelia County,US,USA,2
US_VA_51009,Q470626,geoId/51009,US,United States of America,VA,Virginia,51009,Amherst County,US,USA,2
US_VA_51011,Q490325,geoId/51011,US,United States of America,VA,Virginia,51011,Appomattox County,US,USA,2
US_VA_51013,Q107126,geoId/51013,US,United States of America,VA,Virginia,51013,Arlington County,US,USA,2
US_VA_51015,Q285625,geoId/51015,US,United States of America,VA,Virginia,51015,Augusta County,US,USA,2
US_VA_51017,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2
US_VA_51019,Q494216,geoId/51019,US,United States of America,VA,Virginia,51019,Bedford County,US,USA,2
US_VA_51021,Q495112,geoId/51021,US,United States of America,VA,Virginia,51021,Bland County,US,USA,2
US_VA_51023,Q495132,geoId/51023,US,United States of America,VA,Virginia,51023,Botetourt County,US,USA,2
US_VA_51025,Q494180,geoId/51025,US,United States of America,VA,Virginia,51025,Brunswick County,US,USA,2
US_VA_51027,Q495181,geoId/51027,US,United States of America,VA,Virginia,51027,Buchanan County,US,USA,2
US_VA_51029,Q495204,geoId/51029,US,United States of America,VA,Virginia,51029,Buckingham County,US,USA,2
US_VA_51031,Q495171,geoId/51031,US,United States of America,VA,Virginia,51031,Campbell County,US,USA,2
US_VA_51033,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2
US_VA_51035,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2
US_VA_51036,Q337348,geoId/51036,US,United States of America,VA,Virginia,51036,Charles City County,US,USA,2
US_VA_51037,Q427732,geoId/51037,US,United States of America,VA,Virginia,51037,Charlotte County,US,USA,2
US_VA_51041,Q340608,geoId/51041,US,United States of America,VA,Virginia,51041,Chesterfield County,US,USA,2
US_VA_51043,Q495142,geoId/51043,US,United States of America,VA,Virginia,51043,Clarke County,US,USA,2
US_VA_51045,Q495185,geoId/51045,US,United States of America,VA,Virginia,51045,Craig County,US,USA,2
US_VA_51047,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2
US_VA_51049,Q495116,geoId/51049,US,United States of America,VA,Virginia,51049,Cumberland County,US,USA,2
US_VA_51051,Q495169,geoId/51051,US,United States of America,VA,Virginia,51051,Dickenson County,US,USA,2
US_VA_51053,Q340606,geoId/51053,US,United States of America,VA,Virginia,51053,Dinwiddie County,US,USA,2
US_VA_51057,Q182112,geoId/51057,US,United States of America,VA,Virginia,51057,Essex County,US,USA,2
US_VA_51059,Q341915,geoId/51059,US,United States of America,VA,Virginia,51059,Fairfax County,US,USA,2
US_VA_51061,Q502213,geoId/51061,US,United States of America,VA,Virginia,51061,Fauquier County,US,USA,2
US_VA_51063,Q502031,geoId/51063,US,United States of America,VA,Virginia,51063,Floyd County,US,USA,2
US_VA_51065,Q502014,geoId/51065,US,United States of America,VA,Virginia,51065,Fluvanna County,US,USA,2
US_VA_51067,Q502036,geoId/51067,US,United States of America,VA,Virginia,51067,Franklin County,US,USA,2
US_VA_51069,Q502021,geoId/51069,US,United States of America,VA,Virginia,51069,Frederick County,US,USA,2
US_VA_51071,Q951290,geoId/51071,US,United States of America,VA,Virginia,51071,Giles County,US,USA,2
US_VA_51073,Q335121,geoId/51073,US,United States of America,VA,Virginia,51073,Gloucester County,US,USA,2
US_VA_51075,Q506191,geoId/51075,US,United States of America,VA,Virginia,51075,Goochland County,US,USA,2
US_VA_51077,Q502207,geoId/51077,US,United States of America,VA,Virginia,51077,Grayson County,US,USA,2
US_VA_51079,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2
US_VA_51081,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2
US_VA_51083,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2
US_VA_51085,Q341679,geoId/51085,US,United States of America,VA,Virginia,51085,Hanover County,US,USA,2
US_VA_51087,Q341639,geoId/51087,US,United States of America,VA,Virginia,51087,Henrico County,US,USA,2
US_VA_51089,Q505841,geoId/51089,US,United States of America,VA,Virginia,51089,Henry County,US,USA,2
US_VA_51091,Q505861,geoId/51091,US,United States of America,VA,Virginia,51091,Highland County,US,USA,2
US_VA_51093,Q338052,geoId/51093,US,United States of America,VA,Virginia,51093,Isle of Wight County,US,USA,2
US_VA_51095,Q337688,geoId/51095,US,United States of America,VA,Virginia,51095,James City County,US,USA,2
US_VA_51097,Q337067,geoId/51097,US,United States of America,VA,Virginia,51097,King and Queen County,US,USA,2
US_VA_51099,Q2613700,geoId/51099,US,United States of America,VA,Virginia,51099,King George County,US,USA,2
US_VA_51101,Q337204,geoId/51101,US,United States of America,VA,Virginia,51101,King William County,US,USA,2
US_VA_51103,Q505941,geoId/51103,US,United States of America,VA,Virginia,51103,Lancaster County,US,USA,2
US_VA_51105,Q514008,geoId/51105,US,United States of America,VA,Virginia,51105,Lee County,US,USA,2
