Date,Key,RetailAndRecreation,GroceryAndPharmacy,Parks,TransitStations,Workplaces,Residential
2020-05-18,CA_NS,-39,-28,217,-66,-72,19
2020-05-18,CA_NT,-62,,,-43,-72,
2020-05-18,CA_NU,,,,,-57,
2020-05-18,CA_ON,-68,-56,-6,-78,-83,30
2020-05-18,CA_PE,-37,-21,,,-65,15
2020-05-18,CA_QC,-27,-6,158,-65,-75,22
2020-05-18,CA_SK,-32,-12,155,-56,-75,16
2020-05-18,CA_YT,-52,,,,-74,
2020-05-18,CH,-26,0,56,-28,-25,11
2020-05-18,CH_AG,-15,7,82,-14,-21,10
2020-05-18,CH_AI,,,,,-14,
2020-05-18,CH_AR,,,,-14,-17,
2020-05-18,CH_BE,-25,1,68,-26,-21,9
2020-05-18,CH_BL,-8,7,,-19,-24,10
2020-05-18,CH_FR,-24,1,,-29,-27,11
2020-05-18,CH_GE,-38,-9,45,-50,-39,16
2020-05-18,CH_GL,,4,,6,-14,
2020-05-18,CH_GR,-52,-15,10,-45,-21,5
2020-05-18,CH_JU,-23,8,,-16,-26,9
2020-05-18,CH_LU,-25,-2,26,-23,-19,9
2020-05-18,CH_NE,-16,-6,,-18,-32,12
2020-05-18,CH_NW,,,,-30,-16,
2020-05-18,CH_OW,,,,-12,-15,
2020-05-18,CH_SG,-18,8,114,-12,-18,7
2020-05-18,CH_SH,-17,,,-17,-19,
2020-05-18,CH_SO,-24,9,,-26,-20,9
2020-05-18,CH_SZ,-11,10,,-7,-19,8
2020-05-18,CH_TG,-9,15,,-10,-16,7
2020-05-18,CH_TI,-28,-3,47,-25,-26,11
2020-05-18,CH_UR,,,,-27,-15,
2020-05-18,CH_VD,-24,-8,67,-29,-34,13
2020-05-18,CH_VS,-32,-12,2,-31,-25,7
2020-05-18,CH_ZG,-27,1,,-35,-31,12
2020-05-18,CH_ZH,-30,2,105,-38,-35,15
2020-05-18,CI,-15,-5,-16,-21,-13,11
2020-05-18,CL,-65,-45,-64,-68,-48,27
2020-05-18,CL_AI,-56,-34,-62,-74,-20,17
2020-05-18,CL_AN,-62,-50,-67,-57,-40,23
2020-05-18,CL_AP,-48,-34,-62,-54,-29,17
2020-05-18,CL_AR,-63,-48,-64,-64,-34,23
2020-05-18,CL_AT,-45,-32,-53,-64,-22,20
2020-05-18,CL_BI,-57,-36,-61,-52,-30,20
2020-05-18,CL_CO,-59,-42,-74,-61,-31,18
2020-05-18,CL_LI,-44,-32,-51,-46,-24,20
2020-05-18,CL_LL,-56,-44,-63,-58,-27,20
2020-05-18,CL_LR,-65,-49,-71,-68,-33,22
2020-05-18,CL_MA,-64,-46,-66,-81,-34,17
2020-05-18,CL_ML,-48,-34,-48,-46,-20,18
2020-05-18,CL_NB,-49,-40,-39,-74,-51,16
2020-05-18,CL_RM,-75,-51,-70,-73,-63,34
2020-05-18,CL_TA,-85,-69,-85,-69,-57,30
2020-05-18,CL_VS,-57,-38,-66,-54,-34,20
2020-05-18,CM,-13,-10,-19,-11,-12,8
2020-05-18,CO,-59,-35,-51,-60,-46,25
2020-05-18,CO_05,-59,-38,-46,-61,-45,23
2020-05-18,CO_08,-65,-42,-57,-72,-50,24
2020-05-18,CO_11,-60,-30,-46,-61,-55,31
2020-05-18,CO_13,-70,-49,-70,-79,-51,24
2020-05-18,CO_15,-61,-38,-57,-57,-39,23
2020-05-18,CO_17,-60,-39,-52,-79,-43,21
2020-05-18,CO_18,-55,-32,-51,,-32,20
2020-05-18,CO_19,-57,-35,-50,-45,-38,20
2020-05-18,CO_20,-60,-37,-43,-72,-33,19
2020-05-18,CO_23,-61,-37,-39,-46,-38,20
2020-05-18,CO_25,-55,-31,-47,-50,-38,26
2020-05-18,CO_27,-47,-35,-45,-66,-27,17
2020-05-18,CO_41,-55,-36,-51,,-38,20
2020-05-18,CO_44,-53,-29,-46,-58,-33,17
2020-05-18,CO_47,-62,-43,-67,-80,-40,19
2020-05-18,CO_50,-60,-42,-45,-42,-37,23
2020-05-18,CO_52,-67,-46,-54,-54,-43,24
2020-05-18,CO_54,-61,-36,-53,-77,-39,21
2020-05-18,CO_63,-62,-34,-58,-82,-41,20
2020-05-18,CO_66,-61,-33,-60,-75,-45,23
2020-05-18,CO_68,-58,-31,-51,-56,-44,22
2020-05-18,CO_70,-56,-30,-47,-84,-27,17
2020-05-18,CO_73,-63,-44,-47,-77,-43,23
2020-05-18,CO_76,-57,-37,-52,-55,-43,22
2020-05-18,CO_81,-44,-14,-41,-37,-26,
2020-05-18,CO_85,-58,-38,-42,-59,-29,21
2020-05-18,CO_86,-51,-42,-36,,-23,19
2020-05-18,CO_88,-73,-58,-74,-77,-45,
2020-05-18,CO_91,,,-68,,-45,
2020-05-18,CO_95,,-39,-53,,-30,
2020-05-18,CR,-30,-17,-41,-41,-28,14
2020-05-18,CV,-39,-22,-42,-52,-36,16
2020-05-18,CZ,-26,-3,-14,-12,-21,7
2020-05-18,CZ_10,-40,-6,-16,-24,-34,10
2020-05-18,CZ_20,-9,0,12,9,-21,9
2020-05-18,CZ_31,-22,-2,-14,-8,-16,5
2020-05-18,CZ_32,-23,-9,-26,5,-18,6
2020-05-18,CZ_41,-31,-2,-47,-19,-17,5
2020-05-18,CZ_42,-21,8,-20,2,-15,5
2020-05-18,CZ_51,-25,7,-35,-12,-16,7
2020-05-18,CZ_52,-23,-4,4,-23,-17,6
2020-05-18,CZ_53,-23,-4,-13,-27,-16,6
2020-05-18,CZ_63,-15,-6,-1,-7,-16,6
2020-05-18,CZ_64,-24,-4,-34,1,-22,8
2020-05-18,CZ_71,-19,-2,10,-23,-16,6
2020-05-18,CZ_72,-17,-9,21,-19,-16,7
2020-05-18,CZ_80,-13,0,-18,-14,-20,6
2020-05-18,DE,-15,-3,55,-30,-26,8
2020-05-18,DE_BB,-7,4,38,-24,-19,7
2020-05-18,DE_BE,-30,-6,10,-37,-33,11
2020-05-18,DE_BW,-14,-6,69,-31,-28,10
2020-05-18,DE_BY,-13,-4,64,-34,-26,9
2020-05-18,DE_HB,-26,-7,40,-37,-27,9
2020-05-18,DE_HE,-19,-7,63,-44,-28,9
2020-05-18,DE_HH,-30,-7,45,-42,-40,13
2020-05-18,DE_MV,-14,-2,4,-27,-19,7
2020-05-18,DE_NI,-12,-3,74,-23,-26,8
2020-05-18,DE_NW,-15,-4,66,-32,-26,8
2020-05-18,DE_RP,-12,-3,58,-37,-24,8
2020-05-18,DE_SH,-9,0,77,-21,-27,9
2020-05-18,DE_SL,-11,-6,49,-39,-25,9
2020-05-18,DE_SN,-7,1,80,-18,-16,5
2020-05-18,DE_ST,-5,2,61,-23,-22,5
2020-05-18,DE_TH,-7,-1,61,-12,-17,5
2020-05-18,DK,-13,-3,32,-32,-25,9
2020-05-18,DO,-57,-38,-48,-73,-53,25
2020-05-18,EC,-61,-43,-58,-66,-61,30
2020-05-18,EE,-12,-3,47,-21,-32,9
2020-05-18,EG,-50,-2,-40,-43,-25,14
2020-05-18,ES,-57,-23,-1,-51,-48,17
2020-05-18,ES_AN,-53,-25,-11,-49,-43,14
2020-05-18,ES_AR,-52,-16,37,-37,-42,15
2020-05-18,ES_AS,-50,-17,41,-48,-41,12
2020-05-18,ES_CB,-54,-21,40,-40,-42,15
2020-05-18,ES_CE,-59,-29,-36,,-44,
2020-05-18,ES_CL,-67,-28,5,-49,-45,16
2020-05-18,ES_CM,-52,-22,-2,-52,-41,14
2020-05-18,ES_CN,-64,-31,-49,-58,-49,17
2020-05-18,ES_CT,-61,-21,-5,-50,-52,22
2020-05-18,ES_EX,-55,-23,-3,-38,-38,10
2020-05-18,ES_GA,-55,-16,34,-44,-41,15
2020-05-18,ES_IB,-47,-21,8,-52,-40,16
2020-05-18,ES_MC,-52,-22,-9,-32,-32,12
2020-05-18,ES_MD,-71,-24,-12,-61,-62,26
2020-05-18,ES_ML,-53,-21,-6,-67,-41,16
2020-05-18,ES_NC,-51,-15,27,-56,-41,14
2020-05-18,ES_PV,-54,-14,23,-34,-45,16
2020-05-18,ES_RI,-49,-24,16,-47,-38,12
2020-05-18,ES_VC,-50,-25,-2,-47,-43,15
2020-05-18,FI,-28,-6,86,-43,-31,9
2020-05-18,FJ,-18,-11,-10,-29,-14,12
2020-05-18,FR,-39,-6,8,-48,-44,16
2020-05-18,FR_ARA,-41,-9,4,-49,-43,16
2020-05-18,FR_BFC,-34,-5,20,-40,-38,14
2020-05-18,FR_BRE,-33,-4,75,-37,-37,13
2020-05-18,FR_COR,-43,-17,-29,-48,-34,13
2020-05-18,FR_CVL,-33,-4,4,-46,-39,15
2020-05-18,FR_GES,-35,-6,12,-47,-41,15
2020-05-18,FR_HDF,-29,-3,32,-52,-42,15
2020-05-18,FR_IDF,-51,-6,-35,-54,-57,23
2020-05-18,FR_NAQ,-34,-5,26,-40,-36,14
2020-05-18,FR_NOR,-29,-1,32,-49,-37,14
2020-05-18,FR_OCC,-34,-7,18,-43,-41,15
2020-05-18,FR_PAC,-37,-9,6,-43,-40,15
2020-05-18,FR_PDL,-35,-5,48,-48,-40,15
2020-05-18,GA,-28,-23,-13,-36,-24,19
2020-05-18,GB,-63,-20,36,-59,-59,22
2020-05-18,GE,-49,-28,-14,-47,-45,13
2020-05-18,GH,-17,-6,-16,-20,-16,13
2020-05-18,GR,-26,9,87,-24,-23,7
2020-05-18,GT,-41,-18,-37,-52,-39,21
2020-05-18,GW,,,-25,,-26,
2020-05-18,HK,-22,-9,-32,-27,-12,12
2020-05-18,HN,-61,-37,-41,-66,-49,21
2020-05-18,HR,-7,2,35,-35,-27,6
2020-05-18,HT,-45,-43,-23,-56,-50,14
2020-05-18,HU,-18,-9,41,-37,-34,12
2020-05-18,ID,-33,-10,-32,-54,-33,17
2020-05-18,ID_AC,-3,21,-7,-32,-19,7
2020-05-18,ID_BA,-45,-33,-63,-77,-40,20
2020-05-18,ID_BB,-12,12,-22,-65,-26,13
2020-05-18,ID_BE,-12,6,-27,-54,-26,13
2020-05-18,ID_BT,-33,-18,-30,-65,-35,21
2020-05-18,ID_GO,-29,-13,-15,,-30,20
2020-05-18,ID_JA,-15,5,-11,-54,-23,11
2020-05-18,ID_JB,-52,-10,-25,-47,-37,20
2020-05-18,ID_JI,-24,-9,-31,-54,-31,17
2020-05-18,ID_JK,-51,-22,-92,-64,-46,23
2020-05-18,ID_JT,-15,-1,-24,-51,-28,15
2020-05-18,ID_KB,-30,-1,-16,-44,-25,12
2020-05-18,ID_KI,-20,3,-19,-53,-24,13
2020-05-18,ID_KR,-24,-6,-31,-68,-21,14
2020-05-18,ID_KS,-33,-13,-34,-52,-27,16
2020-05-18,ID_KT,-27,-8,-27,-46,-22,12
2020-05-18,ID_KU,-26,2,-24,-41,-21,13
2020-05-18,ID_LA,-14,8,-25,-42,-29,12
2020-05-18,ID_MA,-28,-12,-18,-55,-29,14
2020-05-18,ID_MU,-27,0,-29,-53,-24,14
2020-05-18,ID_NB,-19,-2,-33,-55,-24,15
2020-05-18,ID_NT,-31,-15,-16,-57,-18,14
2020-05-18,ID_PA,-42,-27,-26,-54,-27,16
2020-05-18,ID_PB,-21,-5,-35,-57,-26,14
2020-05-18,ID_RI,-20,-4,-10,-54,-24,12
2020-05-18,ID_SA,-41,-19,-30,-62,-28,16
2020-05-18,ID_SB,-25,6,-30,-44,-33,14
2020-05-18,ID_SG,-24,-4,-24,-56,-21,14
2020-05-18,ID_SN,-36,-12,-25,-64,-34,17
2020-05-18,ID_SR,-17,-2,-48,-51,-23,15
2020-05-18,ID_SS,-23,-6,-14,-45,-27,13
2020-05-18,ID_ST,-15,6,-8,-57,-18,12
2020-05-18,ID_SU,-23,-6,-24,-43,-26,13
2020-05-18,IE,-60,-12,-54,-51,-56,23
2020-05-18,IL,-34,2,-4,-25,-23,14
2020-05-18,IN,-74,-21,-56,-52,-45,22
2020-05-18,IN_AN,-79,,-70,-62,-26,22
2020-05-18,IN_AP,-76,-23,-57,-46,-34,22
2020-05-18,IN_AR,-59,-6,-10,-40,-6,8
2020-05-18,IN_AS,-72,-20,-21,-47,-23,15
2020-05-18,IN_BR,-68,6,-6,-44,-20,10
2020-05-18,IN_CH,-80,-54,-96,-70,-52,25
2020-05-18,IN_CT,-63,18,-53,-45,-21,13
2020-05-18,IN_DD,-76,-23,-79,-43,-22,20
2020-05-18,IN_DL,-79,-46,-93,-71,-63,28
2020-05-18,IN_DN,-56,23,-56,-55,-20,17
2020-05-18,IN_GA,-68,-26,-73,-39,-29,17
2020-05-18,IN_GJ,-82,-42,-66,-54,-54,29
2020-05-18,IN_HP,-61,-3,-31,-16,-21,10
2020-05-18,IN_HR,-68,-14,-85,-56,-44,21
2020-05-18,IN_JH,-75,-26,-40,-54,-33,18
2020-05-18,IN_JK,23,170,223,229,101,17
2020-05-18,IN_KA,-68,-14,-68,-42,-47,23
2020-05-18,IN_KL,-70,5,-2,-32,-30,20
2020-05-18,IN_LD,,,32,,-3,
2020-05-18,IN_MH,-80,-36,-70,-67,-63,31
2020-05-18,IN_ML,-75,-55,-15,-31,-21,18
2020-05-18,IN_MN,-81,-34,-21,-39,-32,14
2020-05-18,IN_MP,-76,-27,-66,-51,-42,21
2020-05-18,IN_MZ,-76,-10,-11,3,-26,5
2020-05-18,IN_NL,-68,-36,-62,-54,-21,10
2020-05-18,IN_OR,-70,-15,-29,-46,-27,15
2020-05-18,IN_PB,-64,0,-69,-46,-34,14
2020-05-18,IN_PY,-65,-15,-74,-37,-26,25
2020-05-18,IN_RJ,-72,-12,-72,-48,-37,17
2020-05-18,IN_SK,-60,-25,-44,-57,-8,9
2020-05-18,IN_TG,-81,-30,-65,-55,-53,26
2020-05-18,IN_TN,-70,-12,-40,-42,-41,24
2020-05-18,IN_TR,-69,-12,-9,-35,-17,12
2020-05-18,IN_UP,-73,-10,-47,-56,-40,19
2020-05-18,IN_UT,-63,-6,-50,-41,-28,17
2020-05-18,IN_WB,-80,-26,-48,-62,-47,23
2020-05-18,IQ,-17,6,-11,-15,-16,11
2020-05-18,IT,-38,-19,-11,-48,-36,14
2020-05-18,IT_21,-42,-22,16,-46,-38,15
2020-05-18,IT_23,-54,-20,-31,-45,-40,14
2020-05-18,IT_25,-42,-24,9,-56,-40,17
2020-05-18,IT_34,-34,-14,-6,-50,-30,12
2020-05-18,IT_36,-31,-15,13,-37,-31,13
2020-05-18,IT_42,-35,-19,-6,-42,-35,14
2020-05-18,IT_45,-36,-19,1,-46,-31,13
2020-05-18,IT_52,-41,-20,-30,-48,-34,15
2020-05-18,IT_55,-37,-20,-23,-36,-31,13
2020-05-18,IT_57,-36,-21,-18,-38,-32,14
2020-05-18,IT_62,-39,-19,-29,-55,-43,17
2020-05-18,IT_65,-35,-14,-8,-46,-33,12
2020-05-18,IT_67,-36,-21,-18,-35,-34,12
2020-05-18,IT_72,-40,-17,-22,-46,-36,13
2020-05-18,IT_75,-30,-15,2,-52,-34,11
2020-05-18,IT_77,-36,-14,-11,-41,-35,12
2020-05-18,IT_78,-37,-16,-7,-52,-36,12
2020-05-18,IT_82,-36,-14,-23,-50,-35,11
2020-05-18,IT_88,-42,-21,-33,-46,-36,13
2020-05-18,IT_TN,-41,-23,-39,-44,-36,12
2020-05-18,JM,-39,-30,-45,-39,-37,21
2020-05-18,JO,-35,-12,-37,-78,-38,15
2020-05-18,JP,-32,-7,-20,-42,-20,13
2020-05-18,JP_01,-26,-3,8,-41,-16,8
2020-05-18,JP_02,-12,-3,8,-27,-7,4
2020-05-18,JP_03,-12,0,11,-24,-6,5
2020-05-18,JP_04,-24,-7,-10,-37,-14,10
2020-05-18,JP_05,-9,-2,52,-20,-7,4
2020-05-18,JP_06,-14,-3,31,-28,-9,6
2020-05-18,JP_07,-15,-4,4,-31,-10,7
2020-05-18,JP_08,-17,-4,-17,-43,-15,10
2020-05-18,JP_09,-20,-5,-9,-40,-13,10
2020-05-18,JP_10,-18,-5,-6,-43,-14,10
2020-05-18,JP_11,-29,-4,-21,-44,-27,16
2020-05-18,JP_12,-34,-6,-13,-47,-29,16
2020-05-18,JP_13,-55,-11,-32,-51,-41,22
2020-05-18,JP_14,-40,-6,-15,-45,-34,19
2020-05-18,JP_15,-13,-3,22,-37,-10,6
2020-05-18,JP_16,-18,-1,5,-36,-12,9
2020-05-18,JP_17,-22,-3,5,-45,-17,10
2020-05-18,JP_18,-22,-3,7,-28,-10,8
2020-05-18,JP_19,-21,-8,-28,-48,-13,9
2020-05-18,JP_20,-22,-4,-7,-40,-10,8
2020-05-18,JP_21,-23,-4,-21,-37,-14,10
2020-05-18,JP_22,-20,-5,-21,-41,-12,9
2020-05-18,JP_23,-25,-5,-4,-40,-17,11
2020-05-18,JP_24,-24,-6,-33,-40,-10,9
2020-05-18,JP_25,-26,-4,-19,-43,-16,10
2020-05-18,JP_26,-35,-10,-24,-47,-22,13
2020-05-18,JP_27,-39,-11,-22,-41,-22,13
2020-05-18,JP_28,-35,-7,-17,-40,-20,13
2020-05-18,JP_29,-24,-6,-31,-36,-17,11
2020-05-18,JP_30,-21,-6,-26,-35,-10,9
2020-05-18,JP_31,-17,-4,-15,-31,-7,6
2020-05-18,JP_32,-22,-6,-15,-30,-7,7
2020-05-18,JP_33,-21,-8,-18,-37,-9,9
2020-05-18,JP_34,-29,-9,-26,-38,-13,10
2020-05-18,JP_35,-25,-8,-36,-40,-11,10
2020-05-18,JP_36,-22,-10,-26,-39,-9,8
2020-05-18,JP_37,-23,-9,-26,-42,-9,9
2020-05-18,JP_38,-26,-9,-22,-37,-8,9
2020-05-18,JP_39,-27,-16,-28,-35,-8,9
2020-05-18,JP_40,-33,-12,-41,-45,-17,13
2020-05-18,JP_41,-24,-9,-39,-36,-8,9
2020-05-18,JP_42,-26,-8,-38,-35,-8,8
2020-05-18,JP_43,-28,-13,-45,-42,-13,10
2020-05-18,JP_44,-25,-11,-47,-40,-9,9
2020-05-18,JP_45,-23,-9,-44,-35,-7,8
2020-05-18,JP_46,-24,-9,-38,-39,-6,7
2020-05-18,JP_47,-33,-14,-56,-59,-18,12
2020-05-18,KE,-32,-25,-23,-32,-29,20
2020-05-18,KG,-43,-30,-17,-41,-39,10
2020-05-18,KH,-24,-14,-15,-45,-17,9
2020-05-18,KR,-9,4,12,-9,-2,5
2020-05-18,KW,-87,-74,-77,-78,-78,42
2020-05-18,KZ,-26,-12,2,-12,-29,9
2020-05-18,LA,-22,-7,-6,-28,-9,4
2020-05-18,LB,-32,-7,-8,-59,-34,8
2020-05-18,LI,,,,-5,-22,
2020-05-18,LK,-46,-22,-32,-44,-33,22
2020-05-18,LT,-29,1,53,-37,-35,12
2020-05-18,LU,-43,-20,21,-43,-46,19
2020-05-18,LV,-13,-2,35,-26,-31,9
2020-05-18,LY,-8,23,11,-24,-17,7
2020-05-18,MD,-19,-10,18,-31,-30,9
2020-05-18,MK,-33,-8,21,-41,-25,10
2020-05-18,ML,-8,-7,0,-33,-5,9
2020-05-18,MM,-39,-23,-13,-34,-21,14
2020-05-18,MN,11,29,41,15,8,-3
2020-05-18,MT,-44,-15,-17,-35,-44,20
2020-05-18,MU,-56,-45,-63,-66,-51,24
2020-05-18,MX,-52,-19,-46,-57,-44,20
2020-05-18,MX_AGU,-47,-14,-30,-62,-41,19
2020-05-18,MX_BCN,-50,-13,-34,-56,-38,18
2020-05-18,MX_BCS,-62,-30,-61,-71,-48,23
2020-05-18,MX_CAM,-55,-22,-54,-58,-44,21
2020-05-18,MX_CHH,-50,-17,-36,-54,-42,19
2020-05-18,MX_CHP,-49,-18,-41,-50,-38,16
2020-05-18,MX_CMX,-65,-31,-60,-63,-59,26
2020-05-18,MX_COA,-42,-14,-39,-47,-39,17
2020-05-18,MX_COL,-43,-9,-27,-53,-30,14
2020-05-18,MX_DUR,-43,-18,-41,-51,-37,15
2020-05-18,MX_GRO,-56,-26,-48,-56,-43,17
2020-05-18,MX_GUA,-46,-12,-42,-43,-33,16
2020-05-18,MX_HID,-49,-23,-45,-54,-42,20
2020-05-18,MX_JAL,-43,-13,-38,-52,-31,15
2020-05-18,MX_MEX,-49,-19,-39,-55,-47,21
2020-05-18,MX_MIC,-41,-14,-26,-42,-31,13
2020-05-18,MX_MOR,-52,-22,-49,-52,-41,20
2020-05-18,MX_NAY,-52,-19,-52,-46,-40,18
2020-05-18,MX_NLE,-48,-16,-44,-56,-41,20
2020-05-18,MX_OAX,-48,-20,-50,-46,-38,16
2020-05-18,MX_PUE,-49,-18,-43,-42,-46,19
2020-05-18,MX_QUE,-55,-21,-45,-41,-44,22
2020-05-18,MX_ROO,-71,-42,-74,-84,-57,30
2020-05-18,MX_SIN,-56,-23,-45,-61,-46,21
2020-05-18,MX_SLP,-45,-15,-44,-53,-38,17
2020-05-18,MX_SON,-50,-20,-38,-54,-42,18
2020-05-18,MX_TAB,-59,-30,-51,-56,-49,21
2020-05-18,MX_TAM,-42,-12,-39,-48,-38,16
2020-05-18,MX_TLA,-37,-13,-35,-46,-42,18
2020-05-18,MX_VER,-45,-14,-42,-48,-36,15
2020-05-18,MX_YUC,-66,-36,-62,-74,-51,27
2020-05-18,MX_ZAC,-49,-23,-51,-53,-38,16
2020-05-18,MY,-52,-7,-42,-52,-31,20
2020-05-18,MY_01,-53,-9,-47,-58,-31,20
2020-05-18,MY_02,-43,4,-20,-64,-28,17
2020-05-18,MY_03,-37,14,-1,-42,-27,16
2020-05-18,MY_04,-57,-4,-62,-38,-29,20
2020-05-18,MY_05,-52,-9,-42,-36,-29,21
2020-05-18,MY_06,-60,-13,-29,-38,-30,17
2020-05-18,MY_07,-52,-8,-79,-42,-26,19
2020-05-18,MY_08,-52,-5,-44,-40,-28,17
2020-05-18,MY_09,-47,-2,-45,-87,-29,13
2020-05-18,MY_10,-52,-6,-41,-57,-33,23
2020-05-18,MY_11,-43,10,-30,-52,-29,17
2020-05-18,MY_12,-53,-15,-33,-64,-29,16
2020-05-18,MY_13,-48,-6,-19,-66,-28,17
2020-05-18,MY_16,-52,56,-47,-62,-42,28
2020-05-18,MZ,-18,-8,-24,-25,-2,10
2020-05-18,"NA",-22,-11,-16,-48,-10,10
2020-05-18,NE,-14,3,-15,-27,-13,8
2020-05-18,NG,-36,-28,-41,-30,-33,22
2020-05-18,NI,-33,-16,-27,-37,-20,13
2020-05-18,NL,-21,-6,64,-52,-38,13
2020-05-18,NL_DR,-10,-3,79,-45,-32,10
2020-05-18,NL_FL,-15,-6,79,-51,-38,13
2020-05-18,NL_FR,-12,-4,111,-35,-33,9
2020-05-18,NL_GE,-14,-4,79,-47,-36,12
2020-05-18,NL_GR,-22,-8,77,-51,-39,12
2020-05-18,NL_LI,-19,-5,61,-41,-34,11
2020-05-18,NL_NB,-17,-5,66,-54,-34,12
2020-05-18,NL_NH,-31,-9,44,-64,-44,15
2020-05-18,NL_OV,-17,-4,108,-53,-35,11
2020-05-18,NL_UT,-20,-9,65,-63,-46,16
2020-05-18,NL_ZE,-11,2,66,-37,-29,10
2020-05-18,NL_ZH,-21,-5,57,-51,-40,14
2020-05-18,NO,-14,-8,61,-30,-27,9
2020-05-18,NO_03,-28,-13,62,-43,-46,15
2020-05-18,NO_11,-13,-12,80,-26,-23,8
2020-05-18,NO_15,-10,-8,46,-3,-19,6
2020-05-18,NO_18,-6,-7,37,-37,-16,5
2020-05-18,NO_30,-5,-2,111,-37,-29,10
2020-05-18,NO_34,-11,-10,52,-54,-22,6
2020-05-18,NO_38,-4,-2,93,-11,-23,7
2020-05-18,NO_42,-8,-3,62,-3,-22,7
2020-05-18,NO_46,-16,-9,44,-14,-27,8
2020-05-18,NO_50,-17,-10,27,-39,-29,10
2020-05-18,NO_54,-17,-6,11,-41,-20,5
2020-05-18,NP,-72,-58,-46,-65,-62,23
2020-05-18,NZ,-33,-10,-39,-39,-2,8
2020-05-18,OM,-51,-35,-48,-64,-40,20
2020-05-18,PA,-68,-47,-62,-68,-60,34
2020-05-18,PE,-79,-47,-58,-70,-63,34
2020-05-18,PE_AMA,-85,,-50,-74,-31,
2020-05-18,PE_ANC,-82,-48,-47,-81,-53,28
2020-05-18,PE_APU,-76,-54,-49,-68,-38,27
2020-05-18,PE_ARE,-81,-57,-49,-67,-59,32
2020-05-18,PE_AYA,-79,-44,-54,-88,-46,27
2020-05-18,PE_CAJ,-73,-36,-49,-71,-45,26
2020-05-18,PE_CAL,-71,-38,-51,-85,-67,35
2020-05-18,PE_CUS,-85,-52,-57,-73,-53,31
2020-05-18,PE_HUC,-77,-54,-52,-82,-46,25
2020-05-18,PE_HUV,,,-36,-66,-33,
2020-05-18,PE_ICA,-76,-44,-60,-82,-50,29
2020-05-18,PE_JUN,-80,-49,-46,-76,-49,30
2020-05-18,PE_LAL,-80,-46,-56,-71,-56,31
2020-05-18,PE_LAM,-84,-65,-58,-80,-62,32
2020-05-18,PE_LIM,-80,-47,-65,-67,-70,37
2020-05-18,PE_LOR,-78,-39,-48,-74,-53,29
2020-05-18,PE_MDD,-82,-39,-49,-54,-33,
2020-05-18,PE_MOQ,-69,-55,-65,-82,-49,34
2020-05-18,PE_PAS,-70,,-43,,-34,
2020-05-18,PE_PIU,-81,-59,-58,-80,-60,31
2020-05-18,PE_PUN,-69,-46,-42,-69,-43,25
2020-05-18,PE_SAM,-82,-37,-43,-75,-42,23
2020-05-18,PE_TAC,-75,-46,-58,-72,-54,30
2020-05-18,PE_TUM,-72,-36,-63,-68,-46,
2020-05-18,PE_UCA,-71,-34,-49,-92,-51,29
2020-05-18,PG,-1,13,-11,-25,22,3
2020-05-18,PH,-70,-33,-47,-68,-55,29
2020-05-18,PK,-24,-7,-10,-29,-30,14
2020-05-18,PK_BA,-18,-2,-8,-23,-22,13
2020-05-18,PK_GB,,,90,,19,
2020-05-18,PK_KP,-12,-3,-15,-22,-26,13
2020-05-18,PK_PB,-16,3,0,-25,-26,12
2020-05-18,PK_SD,-40,-23,-35,-40,-36,15
2020-05-18,PL,-19,-12,17,-43,-27,10
2020-05-18,PL_04,-17,-10,-2,-39,-8,7
2020-05-18,PL_06,-18,-11,4,-37,-11,6
2020-05-18,PL_08,-8,-8,48,-26,-6,6
2020-05-18,PL_10,-11,-7,28,-35,-14,8
2020-05-18,PL_12,-27,-16,-10,-45,-21,9
2020-05-18,PL_14,-25,-15,-14,-54,-40,15
2020-05-18,PL_16,-5,-9,60,-38,-24,7
2020-05-18,PL_18,-15,-8,45,-29,-11,6
2020-05-18,PL_20,-16,-7,19,-31,-11,8
2020-05-18,PL_22,-20,-12,-19,-45,-18,11
2020-05-18,PL_24,-10,-9,89,-28,-16,8
2020-05-18,PL_26,-15,-4,29,-25,-7,6
2020-05-18,PL_28,-13,-10,11,-34,-9,8
2020-05-18,PL_30,-15,-10,33,-38,-12,8
2020-05-18,PL_32,-16,-13,-7,-36,-25,9
2020-05-18,PR,-34,-14,-35,-62,-34,17
2020-05-18,PT,-44,-22,-1,-57,-42,21
2020-05-18,PT_20,-54,-31,-9,-73,-55,22
2020-05-18,PT_30,-55,-37,-50,-47,-44,23
2020-05-18,PY,-36,-25,-37,-44,-17,15
2020-05-18,QA,-46,-17,-36,-47,-35,25
2020-05-18,RE,-72,-64,-80,-75,-32,
2020-05-18,RO,-27,-10,16,-35,-34,8
2020-05-18,RS,-7,-7,13,-26,-23,4
2020-05-18,RW,-30,-22,-6,-36,-27,14
2020-05-18,SA,-53,-25,-56,-74,-48,25
2020-05-18,SE,-11,-3,61,-32,-24,8
2020-05-18,SE_110,-20,-6,45,-39,-36,13
2020-05-18,SE_121,-10,-3,,-36,-23,10
2020-05-18,SE_122,0,1,,-31,-19,6
2020-05-18,SE_123,-5,1,139,-30,-23,7
2020-05-18,SE_124,-4,-2,,-28,-17,6
2020-05-18,SE_125,-5,-2,,-32,-21,7
2020-05-18,SE_211,-2,0,71,-23,-17,6
