key,date,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
US_VA_51095,2020-06-19,-9,1,3,,-38,11
US_VA_51097,2020-06-19,,,,,-35,
US_VA_51099,2020-06-19,-2,2,,-43,-39,0
US_VA_51101,2020-06-19,-9,3,,,-39,
US_VA_51103,2020-06-19,-23,6,,,-19,
US_VA_51105,2020-06-19,-34,10,,,-34,
US_VA_51107,2020-06-19,-24,-7,3,-71,-52,20
US_VA_51109,2020-06-19,3,10,,,-34,10
US_VA_51111,2020-06-19,,-4,,,-30,
US_VA_51113,2020-06-19,-48,-27,,,-35,
US_VA_51115,2020-06-19,-62,2,,,-26,
US_VA_51117,2020-06-19,-4,15,52,16,-29,5
US_VA_51119,2020-06-19,-43,1,,,-25,
US_VA_51121,2020-06-19,-27,0,,-13,-42,14
US_VA_51125,2020-06-19,-53,-3,,,-33,
US_VA_51127,2020-06-19,5,7,,7,-40,
US_VA_51131,2020-06-19,-32,20,-54,,-30,
US_VA_51133,2020-06-19,-13,-17,,,-16,
US_VA_51135,2020-06-19,-30,40,,,-23,
US_VA_51137,2020-06-19,2,8,,,-36,10
US_VA_51139,2020-06-19,24,-2,-14,,-27,
US_VA_51141,2020-06-19,-20,19,,,-25,
US_VA_51143,2020-06-19,-3,7,,,-26,6
US_VA_51145,2020-06-19,-6,-8,,,-38,8
US_VA_51147,2020-06-19,-16,-17,,,-29,
US_VA_51149,2020-06-19,-16,0,,0,-32,11
US_VA_51153,2020-06-19,-17,-2,59,-25,-45,17
US_VA_51155,2020-06-19,-5,12,,,-28,10
US_VA_51157,2020-06-19,,,,,-25,
US_VA_51159,2020-06-19,-25,-25,,,-25,
US_VA_51161,2020-06-19,-8,-8,-1,,-38,12
US_VA_51163,2020-06-19,-6,,,11,-31,
US_VA_51165,2020-06-19,-5,-1,54,12,-30,9
US_VA_51167,2020-06-19,-37,-3,,,-23,
US_VA_51169,2020-06-19,-24,-9,,,-28,
US_VA_51171,2020-06-19,-3,12,,4,-32,9
US_VA_51173,2020-06-19,-7,-6,,15,-24,4
US_VA_51175,2020-06-19,-44,-1,,,-27,
US_VA_51177,2020-06-19,-12,7,-38,,-40,12
US_VA_51179,2020-06-19,-7,4,22,-63,-48,16
US_VA_51181,2020-06-19,,,,,-35,
US_VA_51183,2020-06-19,-47,22,,18,-27,
US_VA_51185,2020-06-19,-3,7,,,-25,7
US_VA_51187,2020-06-19,2,4,,,-34,10
US_VA_51191,2020-06-19,-6,5,-33,19,-28,7
US_VA_51193,2020-06-19,-41,6,,,-35,
US_VA_51195,2020-06-19,-3,-6,,,-36,6
US_VA_51197,2020-06-19,-10,22,,8,-27,-2
US_VA_51199,2020-06-19,-2,6,93,,-45,14
US_VA_51510,2020-06-19,-28,-9,22,-53,-53,20
US_VA_51520,2020-06-19,0,2,,,-29,
US_VA_51530,2020-06-19,-40,-14,,,-37,
US_VA_51540,2020-06-19,-33,-20,32,-49,-54,15
US_VA_51550,2020-06-19,-8,12,107,-23,-39,11
US_VA_51570,2020-06-19,-13,-2,,,-34,
US_VA_51580,2020-06-19,-40,-9,,,-30,
US_VA_51590,2020-06-19,-7,4,,8,-26,6
US_VA_51595,2020-06-19,-8,-1,,33,-20,
US_VA_51600,2020-06-19,-35,-16,-36,,-51,3
US_VA_51610,2020-06-19,-32,-47,,,-64,
US_VA_51620,2020-06-19,-22,-2,,2,-26,
US_VA_51630,2020-06-19,-20,-5,22,-66,-42,0
US_VA_51640,2020-06-19,-14,48,,,-31,
US_VA_51650,2020-06-19,-14,3,59,-2,-35,10
US_VA_51660,2020-06-19,-20,-3,,-22,-32,9
US_VA_51670,2020-06-19,-17,-2,,,-32,8
US_VA_51678,2020-06-19,-55,1,,,-63,
US_VA_51680,2020-06-19,-17,-10,,-16,-35,10
US_VA_51683,2020-06-19,-18,0,,-38,-39,14
US_VA_51685,2020-06-19,-60,-11,,,-42,
US_VA_51690,2020-06-19,-11,-15,,,-30,
US_VA_51700,2020-06-19,-12,4,83,-27,-35,10
US_VA_51710,2020-06-19,-15,4,54,-18,-36,9
US_VA_51720,2020-06-19,-10,,,,,
US_VA_51730,2020-06-19,-6,2,,-8,-33,9
US_VA_51735,2020-06-19,-16,-7,,,-41,
US_VA_51740,2020-06-19,-2,4,63,26,-33,8
US_VA_51750,2020-06-19,-65,-13,,,-46,
US_VA_51760,2020-06-19,-31,-3,111,-27,-43,12
US_VA_51770,2020-06-19,-20,-7,14,-25,-34,9
US_VA_51775,2020-06-19,-15,-5,,,-38,-1
US_VA_51790,2020-06-19,-7,2,,,-30,0
US_VA_51800,2020-06-19,-9,10,-31,8,-39,10
US_VA_51810,2020-06-19,-4,7,116,-16,-39,11
US_VA_51820,2020-06-19,-8,7,,,-29,-1
US_VA_51830,2020-06-19,-17,3,-60,,-42,
US_VA_51840,2020-06-19,-13,2,-67,,-30,9
US_VT,2020-06-19,-14,1,168,-31,-37,9
US_VT_50001,2020-06-19,-5,1,,,-37,6
US_VT_50003,2020-06-19,1,2,-20,-60,-33,8
US_VT_50005,2020-06-19,1,4,,,-31,2
US_VT_50007,2020-06-19,-20,-12,220,-40,-45,14
US_VT_50009,2020-06-17,,,,,-18,
US_VT_50011,2020-06-19,-2,25,,,-32,9
US_VT_50013,2020-06-19,,,,-38,-29,
US_VT_50015,2020-06-19,-32,3,,-62,-40,
US_VT_50017,2020-06-19,-70,-14,,-21,-31,1
US_VT_50019,2020-06-19,-2,15,-46,,-26,0
US_VT_50021,2020-06-19,-13,-1,,-46,-33,7
US_VT_50023,2020-06-19,-23,3,,13,-42,10
US_VT_50025,2020-06-19,-17,-1,15,,-37,10
US_VT_50027,2020-06-19,-21,-3,-24,-40,-34,9
US_WA,2020-06-19,-17,1,137,-32,-42,9
US_WA_53001,2020-06-19,19,19,,66,-33,
US_WA_53003,2020-06-19,-5,,,,-27,3
US_WA_53005,2020-06-19,-28,3,158,4,-39,7
US_WA_53007,2020-06-19,1,26,271,27,-32,4
US_WA_53009,2020-06-19,0,11,113,16,-28,7
US_WA_53011,2020-06-19,-14,2,133,-10,-39,9
US_WA_53015,2020-06-19,-5,7,178,26,-27,5
US_WA_53017,2020-06-19,-17,26,,-24,-30,3
US_WA_53019,2020-06-09,,,,,-20,
US_WA_53021,2020-06-19,-10,16,11,-22,-37,5
US_WA_53025,2020-06-19,8,35,83,35,-28,0
US_WA_53027,2020-06-19,12,24,217,-20,-28,5
US_WA_53029,2020-06-19,-2,8,144,0,-31,7
US_WA_53031,2020-06-19,1,-3,139,-24,-27,2
US_WA_53033,2020-06-19,-32,-8,95,-51,-56,17
US_WA_53035,2020-06-19,-8,-2,136,-23,-34,8
US_WA_53037,2020-06-19,16,37,229,71,-39,5
US_WA_53039,2020-06-19,-50,-2,,,-30,
US_WA_53041,2020-06-19,-1,7,85,-22,-25,4
US_WA_53043,2020-06-19,,,,,-21,
US_WA_53045,2020-06-19,9,19,114,,-29,6
US_WA_53047,2020-06-19,20,22,,,-26,2
US_WA_53049,2020-06-19,39,38,14,,-22,
US_WA_53051,2020-06-19,-57,-1,,,-16,
US_WA_53053,2020-06-19,-11,5,152,-21,-35,8
US_WA_53055,2020-06-19,-82,-42,,-2,-18,
US_WA_53057,2020-06-19,-5,6,140,-6,-30,6
US_WA_53059,2020-06-19,-65,,-14,,-35,
US_WA_53061,2020-06-19,-13,-1,116,-22,-42,11
US_WA_53063,2020-06-19,-7,6,130,-15,-35,5
US_WA_53065,2020-06-19,23,10,18,,-25,2
US_WA_53067,2020-06-19,-11,4,118,-16,-41,9
US_WA_53071,2020-06-19,-4,7,-17,-9,-33,6
US_WA_53073,2020-06-19,-23,-6,107,-11,-38,8
US_WA_53075,2020-06-19,-25,-24,,,-37,7
US_WA_53077,2020-06-19,-17,17,69,2,-33,6
US_WI,2020-06-19,-7,8,229,-1,-32,8
US_WI_55001,2020-06-19,-43,1,,,-24,
US_WI_55003,2020-06-19,-38,-15,,,-24,
US_WI_55005,2020-06-19,16,43,-55,,-21,4
US_WI_55007,2020-06-19,-70,-28,,,-21,
US_WI_55009,2020-06-19,-12,10,222,-60,-32,8
US_WI_55011,2020-06-19,-48,-12,,,-23,
US_WI_55013,2020-06-19,-35,0,,,-20,
US_WI_55015,2020-06-19,-6,8,193,,-34,10
US_WI_55017,2020-06-19,7,33,,,-26,6
US_WI_55019,2020-06-19,5,-7,,,-25,5
US_WI_55021,2020-06-19,14,13,,56,-28,7
US_WI_55023,2020-06-19,22,3,,,-22,
US_WI_55025,2020-06-19,-24,3,154,-30,-45,14
US_WI_55027,2020-06-19,3,10,-9,,-27,7
US_WI_55029,2020-06-19,87,76,,,-17,-2
US_WI_55031,2020-06-19,12,10,,,-28,4
US_WI_55033,2020-06-19,-7,15,,22,-29,5
US_WI_55035,2020-06-19,-10,9,-20,-1,-29,8
US_WI_55037,2020-04-03,-73,,,,,
US_WI_55039,2020-06-19,-3,4,-20,3,-29,6
US_WI_55041,2020-06-19,-65,,,,-28,
US_WI_55043,2020-06-19,3,15,,,-29,6
US_WI_55045,2020-06-19,5,18,,,-33,7
US_WI_55047,2020-06-19,18,-5,,,-25,
US_WI_55049,2020-06-19,-2,3,,,-32,2
US_WI_55051,2020-06-16,-70,,,,-27,
US_WI_55053,2020-06-19,2,85,,24,-29,
US_WI_55055,2020-06-19,-1,22,-11,8,-32,8
US_WI_55057,2020-06-19,-53,24,,37,-25,2
US_WI_55059,2020-06-19,1,6,138,-8,-30,7
US_WI_55061,2020-06-19,-51,-9,,,-26,
US_WI_55063,2020-06-19,-20,8,119,-8,-34,13
US_WI_55065,2020-06-19,-62,10,,,-30,
US_WI_55067,2020-06-19,16,17,,,-25,
US_WI_55069,2020-06-19,12,26,,,-22,3
US_WI_55071,2020-06-19,0,11,-14,,-27,5
US_WI_55073,2020-06-19,-12,5,49,,-30,8
US_WI_55075,2020-06-19,5,9,-15,,-19,3
US_WI_55077,2020-06-19,-46,5,,,-17,
US_WI_55079,2020-06-19,-17,-2,178,-20,-37,10
US_WI_55081,2020-06-19,-1,22,,17,-25,6
US_WI_55083,2020-06-19,-43,1,-58,,-24,4
US_WI_55085,2020-06-19,24,54,-6,,-20,7
US_WI_55087,2020-06-19,-17,-1,130,-21,-35,9
US_WI_55089,2020-06-19,-8,4,209,,-37,11
US_WI_55091,2020-06-19,-36,,,,-15,
US_WI_55093,2020-06-19,19,0,,,-33,7
US_WI_55095,2020-06-19,23,33,5,,-27,5
US_WI_55097,2020-06-19,-12,2,151,,-34,10
US_WI_55099,2020-06-19,-36,-19,,,-23,
US_WI_55101,2020-06-19,-7,3,91,4,-31,7
US_WI_55103,2020-06-19,-8,,,,-22,
US_WI_55105,2020-06-19,-2,4,82,12,-31,8
US_WI_55107,2020-06-19,-43,-17,,,-21,
US_WI_55109,2020-06-19,1,5,-10,22,-33,9
US_WI_55111,2020-06-19,31,40,58,-24,-29,7
US_WI_55113,2020-06-19,62,36,,,-12,
US_WI_55115,2020-06-19,5,21,,,-27,6
US_WI_55117,2020-06-19,-2,4,48,23,-27,7
US_WI_55119,2020-06-19,4,10,,,-25,
US_WI_55121,2020-06-19,-54,10,,,-22,7
US_WI_55123,2020-06-19,-2,-14,,,-27,4
US_WI_55125,2020-06-19,19,88,11,,-20,
US_WI_55127,2020-06-19,18,22,43,29,-27,6
US_WI_55129,2020-06-19,-28,-40,,,-13,
US_WI_55131,2020-06-19,-3,13,34,-23,-30,8
US_WI_55133,2020-06-19,-12,8,236,21,-37,11
US_WI_55135,2020-06-19,12,15,-25,,-25,5
US_WI_55137,2020-06-19,-41,7,,-3,-21,4
US_WI_55139,2020-06-19,-8,-3,188,27,-31,7
US_WI_55141,2020-06-19,-3,6,,,-28,7
US_WV,2020-06-19,-5,1,68,13,-31,7
US_WV_54001,2020-06-19,-49,-1,,,-25,
US_WV_54003,2020-06-19,-3,4,6,-63,-32,8
US_WV_54005,2020-06-19,-40,8,,,-33,
US_WV_54007,2020-06-19,-41,,,19,-28,
US_WV_54009,2020-06-19,1,17,,,-33,
US_WV_54011,2020-06-19,-6,2,-32,-21,-29,8
US_WV_54019,2020-06-19,11,8,,,-29,6
US_WV_54023,2020-06-19,-46,4,,,-19,
US_WV_54025,2020-06-19,-2,-3,,,-32,0
US_WV_54027,2020-06-19,-38,0,,,-28,
US_WV_54029,2020-06-19,5,-3,,,-38,10
US_WV_54031,2020-06-19,-53,-14,,,-21,
US_WV_54033,2020-06-19,-9,3,-36,-17,-28,7
US_WV_54035,2020-06-19,6,6,,31,-26,
US_WV_54037,2020-06-19,-11,-8,13,,-41,12
US_WV_54039,2020-06-19,-12,1,6,10,-37,9
US_WV_54041,2020-06-19,-39,16,,-55,-28,
US_WV_54043,2020-06-19,,,,,-17,
US_WV_54045,2020-06-19,-2,1,,,-27,
US_WV_54047,2020-06-19,,13,,,-28,
US_WV_54049,2020-06-19,-7,-6,,,-34,8
US_WV_54051,2020-06-19,-4,7,,,-27,1
US_WV_54053,2020-06-19,-39,0,,,-29,
US_WV_54055,2020-06-19,2,-1,-18,-9,-32,8
US_WV_54057,2020-06-19,-3,2,,,-24,-2
US_WV_54059,2020-06-19,-63,,,,-26,
US_WV_54061,2020-06-19,-15,-4,48,-10,-43,10
US_WV_54063,2020-06-19,,,,,-22,
US_WV_54065,2020-06-19,-32,-7,,,-28,
US_WV_54067,2020-06-19,15,25,,,-27,
US_WV_54069,2020-06-19,-5,19,-14,-4,-32,7
US_WV_54073,2020-06-19,-50,,,,-28,
US_WV_54075,2020-05-30,-74,,17,,-54,
US_WV_54077,2020-06-19,-38,-16,,,-25,
US_WV_54079,2020-06-19,-1,9,,15,-37,8
US_WV_54081,2020-06-19,-1,-1,,21,-28,6
US_WV_54083,2020-06-19,-7,-1,,,-28,
US_WV_54085,2020-06-19,-26,,,,-29,
US_WV_54087,2020-06-19,-8,,,,-30,
US_WV_54089,2020-06-19,14,,,,-32,
US_WV_54091,2020-06-19,-18,2,,,-25,
US_WV_54093,2020-06-19,,-14,,,-30,
US_WV_54095,2020-06-19,,,,,-23,
US_WV_54097,2020-06-19,12,28,,,-24,
US_WV_54099,2020-06-19,-3,-3,,,-28,0
US_WV_54101,2020-06-17,,,,,-25,
US_WV_54103,2020-06-19,-4,-8,,,-25,
US_WV_54105,2020-04-09,,,,,-53,
US_WV_54107,2020-06-19,-3,7,39,,-27,6
US_WV_54109,2020-06-19,-66,,,,-23,
US_WY,2020-06-19,4,25,243,41,-25,3
US_WY_56001,2020-06-19,-6,-20,-4,56,-28,6
US_WY_56003,2020-06-19,-37,-7,,,-20,
US_WY_56005,2020-06-19,2,7,,20,-21,4
US_WY_56007,2020-06-19,-36,-23,,73,-18,
US_WY_56009,2020-06-19,-4,-9,,-50,-26,
US_WY_56011,2020-06-18,,,,,-13,
US_WY_56013,2020-06-19,5,11,,,-29,4
US_WY_56015,2020-06-19,-26,-12,,,-26,
US_WY_56017,2020-05-09,-64,-20,-49,,,
US_WY_56019,2020-06-19,-35,-2,,,-16,
US_WY_56021,2020-06-19,-8,11,63,23,-28,7
US_WY_56023,2020-06-19,-51,-16,,,-13,
US_WY_56025,2020-06-19,-1,14,132,7,-28,4
US_WY_56029,2020-06-19,49,77,-62,,-21,2
US_WY_56031,2020-06-19,-21,-11,,-41,-28,
US_WY_56033,2020-06-19,12,37,,,-18,0
US_WY_56035,2020-06-19,-70,-33,,,-23,
US_WY_56037,2020-06-19,2,10,,88,-25,2
US_WY_56039,2020-06-19,6,-28,213,-26,-29,
US_WY_56041,2020-06-19,25,-11,,73,-22,
US_WY_56043,2020-06-19,-28,-23,,,-22,
US_WY_56045,2020-06-19,-57,-19,,,-28,
UY,2020-06-19,-32,-14,-58,-39,-28,12
UY_AR,2020-06-19,-16,-2,-16,-50,-8,-3
UY_CA,2020-06-19,-29,-15,-56,-39,-25,12
UY_CL,2020-06-19,-33,-14,-41,-40,-12,10
UY_CO,2020-06-19,-40,-21,-63,-74,-21,12
UY_DU,2020-06-19,-6,-3,-43,-73,-7,-2
UY_FD,2020-06-19,-13,1,-54,-39,-11,10
UY_FS,2020-06-19,-67,3,-32,,-13,
UY_LA,2020-06-19,-13,0,-49,-40,-16,-2
UY_MA,2020-06-19,-63,-43,-82,-58,-37,13
UY_MO,2020-06-19,-28,-7,-47,-34,-35,15
UY_PA,2020-06-19,-23,28,-36,-54,-9,8
UY_RN,2020-06-19,-16,-12,-43,-23,-13,5
UY_RO,2020-06-19,-68,-58,-85,-77,-27,9
UY_RV,2020-06-19,-36,-12,-49,-50,-18,10
UY_SA,2020-06-19,-17,-12,-34,-17,-13,6
UY_SJ,2020-06-19,-18,-2,-51,-24,-18,11
UY_SO,2020-06-19,-18,2,-56,-46,-8,10
UY_TA,2020-06-19,-15,-2,-45,-30,-11,9
UY_TT,2020-06-19,-27,1,-65,-23,-14,
VE,2020-06-19,-25,-9,-27,-34,-22,12
VN,2020-06-19,-9,6,-18,-3,6,4
YE,2020-06-19,-13,2,-13,-16,7,5
ZA,2020-06-19,-34,-14,-27,-52,-34,20
ZA_EC,2020-06-19,-32,-14,-10,-58,-32,16
ZA_FS,2020-06-19,-27,-10,-22,-35,-23,15
ZA_GP,2020-06-19,-33,-14,-36,-53,-40,24
ZA_KZN,2020-06-19,-33,-16,-13,-53,-27,16
ZA_LP,2020-06-19,-24,-17,-4,-36,-18,14
ZA_MP,2020-06-19,-30,-14,-12,-21,-21,15
ZA_NC,2020-06-19,-27,-15,-20,-54,-17,13
ZA_NW,2020-06-19,-31,-16,-15,-33,-21,15
ZA_WC,2020-06-19,-44,-23,-47,-63,-41,21
ZM,2020-06-19,-7,-3,2,-12,0,9
ZW,2020-06-19,-21,-5,-13,-34,-12,21
